GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS_CORREGIMIENTO_VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CONDICION_DE_LA_VICTIMA,CLASE_DE_SINIESTRO,LESIONADO,HOMICIDIOS,CLINICA,SITIO,CLASE_DE_VEHICULO,MARCA,MATRICULA,TIPO_DE_SERVICIO,EMPRESA, , .1
DAÑOS,09/01/2020 12:00:00 AM,2020,1899-12-31T11:10:00.000,MAÑANA,2_MARTES,INDUSTRIAL,CALLE 42 CARRERA 35 SUR,URBANA,TECNICO,3.5383,-76.3064,ADELANTAR PÒR LA DERECHA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,TOYOTA,EL CERRITO,PARTICULAR,NO APLICA,,
DAÑOS,09/01/2020 12:00:00 AM,2020,1899-12-31T12:00:00.000,TARDE,2_MARTES,COLOMBIA,CALLE 33 CARRERA 31,URBANA,TECNICO,3.5307,-76.3009,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,09/01/2020 12:00:00 AM,2020,1899-12-31T10:50:00.000,MAÑANA,2_MARTES,NUEVO,CALLE 27 CARRERA 33,URBANA,TECNICO,3.5252,-76.3035,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,09/01/2020 12:00:00 AM,2020,1899-12-31T10:50:00.000,MAÑANA,2_MARTES,NUEVO,CALLE 27 CARRERA 33,URBANA,TECNICO,3.5252,-76.3035,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,09/01/2020 12:00:00 AM,2020,1899-12-31T10:50:00.000,MAÑANA,2_MARTES,NUEVO,CALLE 27 CARRERA 33,URBANA,TECNICO,3.5252,-76.3035,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,08/01/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,2_MARTES,URIBE,CALLE 30 CARRERA 21-50,URBANA,TECNICO,3.52626,-76.29332,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,JMC,TULUA,PARTICULAR,NO APLICA,,
DAÑOS,08/01/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,2_MARTES,URIBE,CALLE 30 CARRERA 21-50,URBANA,TECNICO,3.52626,-76.29332,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,09/01/2020 12:00:00 AM,2020,1899-12-31T20:00:00.000,NOCHE,2_MARTES,LAS FLORES,CALLE 30 CARRERA 1,URBANA,TECNICO,3.52096,-76.27796,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,YAMAHA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,09/01/2020 12:00:00 AM,2020,1899-12-31T20:00:00.000,NOCHE,2_MARTES,LAS FLORES,CALLE 30 CARRERA 1,URBANA,TECNICO,3.52096,-76.27796,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,09/02/2020 12:00:00 AM,2020,1899-12-31T21:07:00.000,NOCHE,3_MIERCOLES,SESQUI,CALLE 11 CARRERA 27,URBANA,TECNICO,3.51028,-76.30021,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,09/02/2020 12:00:00 AM,2020,1899-12-31T21:07:00.000,NOCHE,3_MIERCOLES,SESQUI,CALLE 11 CARRERA 27,URBANA,TECNICO,3.51028,-76.30021,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PUBLICO,PALMERAS,,
HERIDOS,09/03/2020 12:00:00 AM,2020,1899-12-31T16:20:00.000,TARDE,4_JUEVES,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,3.53057,-76.29415,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,09/03/2020 12:00:00 AM,2020,1899-12-31T16:20:00.000,TARDE,4_JUEVES,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,3.53057,-76.29415,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,IBAGUE,PARTICULAR,NO APLICA,,
HERIDOS,09/04/2020 12:00:00 AM,2020,1899-12-31T15:50:00.000,TARDE,5_VIERNES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,3.53057,-76.29415,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,KIA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,09/04/2020 12:00:00 AM,2020,1899-12-31T15:50:00.000,TARDE,5_VIERNES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,3.53057,-76.29415,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,AUTECO,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,09/03/2020 12:00:00 AM,2020,1899-12-31T18:50:00.000,NOCHE,4_JUEVES,PRADO,CALLE 36 CARRERA 41,URBANA,TECNICO,3.53324,-76.31136,ARRANCAR SIN PRECAUCION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,09/03/2020 12:00:00 AM,2020,1899-12-31T18:50:00.000,NOCHE,4_JUEVES,PRADO,CALLE 36 CARRERA 41,URBANA,TECNICO,3.53324,-76.31136,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,PALMIRA,PUBLICO,UNION  TAXIS,,
HERIDOS,09/03/2020 12:00:00 AM,2020,1899-12-31T18:50:00.000,NOCHE,4_JUEVES,PRADO,CALLE 36 CARRERA 41,URBANA,TECNICO,3.53324,-76.31136,ARRANCAR SIN PRECAUCION,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,09/05/2020 12:00:00 AM,2020,1899-12-31T06:15:00.000,MAÑANA,6_SABADO,SANTA ISABEL,CARRERA 28 CALLE 43,URBANA,TECNICO,3.53884,-76.29721,NO MANTENER DISTANCIA,MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,MOTO,AUTECO,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,09/05/2020 12:00:00 AM,2020,1899-12-31T06:15:00.000,MAÑANA,6_SABADO,SANTA ISABEL,CARRERA 28 CALLE 43,URBANA,TECNICO,3.53884,-76.29721,NO MANTENER DISTANCIA,MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,MOTO,AKT,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,09/05/2020 12:00:00 AM,2020,1899-12-31T07:50:00.000,MAÑANA,6_SABADO,SANTA RITA,CALE 33 CARRERA 26,URBANA,TECNICO,3.53007,-76.29667,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HERO,PRADERA,PARTICULAR,NO APLICA,,
DAÑOS,09/05/2020 12:00:00 AM,2020,1899-12-31T07:50:00.000,MAÑANA,6_SABADO,SANTA RITA,CALE 33 CARRERA 26,URBANA,TECNICO,3.53007,-76.29667,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,09/05/2020 12:00:00 AM,2020,1899-12-31T08:00:00.000,MAÑANA,6_SABADO,AMERICAS,CARRERA 24 CALLE 13,URBANA,TECNICO,3.51216,-76.29589,ARRANCAR SIN PRECAUCION,MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,09/05/2020 12:00:00 AM,2020,1899-12-31T08:00:00.000,MAÑANA,6_SABADO,AMERICAS,CARRERA 24 CALLE 13,URBANA,TECNICO,3.51216,-76.29589,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,09/05/2020 12:00:00 AM,2020,1899-12-31T14:30:00.000,TARDE,6_SABADO,ESTONIA,CARRERA 32 CALLE 46,URBANA,TECNICO,3.5415,-76.30071,ARRANCAR SIN PRECAUCION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,BAJAJ,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,09/05/2020 12:00:00 AM,2020,1899-12-31T14:30:00.000,TARDE,6_SABADO,ESTONIA,CARRERA 32 CALLE 46,URBANA,TECNICO,3.5415,-76.30071,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,09/05/2020 12:00:00 AM,2020,1899-12-31T14:30:00.000,TARDE,6_SABADO,ESTONIA,CARRERA 32 CALLE 46,URBANA,TECNICO,3.5415,-76.30071,ARRANCAR SIN PRECAUCION,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,09/05/2020 12:00:00 AM,2020,1899-12-31T19:50:00.000,NOCHE,6_SABADO,PRADO,CALLE 36 CARRERA 40,URBANA,TECNICO,3.53324,-76.31004,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,09/05/2020 12:00:00 AM,2020,1899-12-31T19:50:00.000,NOCHE,6_SABADO,PRADO,CALLE 36 CARRERA 40,URBANA,TECNICO,3.53324,-76.31004,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,09/06/2020 12:00:00 AM,2020,1899-12-31T17:30:00.000,TARDE,7_DOMINGO,PRIMERO DE MAYO,CALLE 42 CARRERA 19-18,URBANA,TECNICO,3.53703,-76.29117,HACER MAL USO DL CARRIL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,BOGOTA,PARTICULAR,NO APLICA,,
DAÑOS,09/06/2020 12:00:00 AM,2020,1899-12-31T17:30:00.000,TARDE,7_DOMINGO,PRIMERO DE MAYO,CALLE 42 CARRERA 19-18,URBANA,TECNICO,3.53703,-76.29117,HACER MAL USO DL CARRIL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
DAÑOS,09/04/2020 12:00:00 AM,2020,1899-12-31T11:30:00.000,MAÑANA,5_VIERNES,ESTONIA,CALLE 42 CARRERA 32,URBANA,TECNICO,3.5383,-76.3008,PONERSE ALFRENTE DE OTRO VEHICULO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,YAMAHA,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,09/04/2020 12:00:00 AM,2020,1899-12-31T11:30:00.000,MAÑANA,5_VIERNES,ESTONIA,CALLE 42 CARRERA 32,URBANA,TECNICO,3.5383,-76.3008,PONERSE ALFRENTE DE OTRO VEHICULO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,TRACTO CAMION,KENWORT,MIRANDA,PUBLICO,JE CASAS ASOCIADOS,,
HERIDOS,09/06/2020 12:00:00 AM,2020,1899-12-31T00:10:00.000,MADRUGADA,7_DOMINGO,NUEVO,CARRERA 32 CALLE 21,URBANA,TECNICO,3.5198,-76.3035,PERDIDA DEL CONTROL,MOTOCICLISTA,VOLCAMIENTO,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,09/06/2020 12:00:00 AM,2020,1899-12-31T00:10:00.000,MADRUGADA,7_DOMINGO,NUEVO,CARRERA 32 CALLE 21,URBANA,TECNICO,3.5198,-76.3035,PERDIDA DEL CONTROL,MOTOCICLISTA,VOLCAMIENTO,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,09/05/2020 12:00:00 AM,2020,1899-12-31T16:20:00.000,TARDE,6_SABADO,ESTONIA,CALLE 44 CARRERA 32-33,URBANA,TECNICO,3.53981,-76.30091,NO ESTAR PENDIENTE DE VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,FORD,BOGOTA,PARTICULAR,NO APLICA,,
DAÑOS,09/05/2020 12:00:00 AM,2020,1899-12-31T16:20:00.000,TARDE,6_SABADO,ESTONIA,CALLE 44 CARRERA 32-33,URBANA,TECNICO,3.53981,-76.30091,NO ESTAR PENDIENTE DE VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,JAC,GUACARI,PARTICULAR,NO APLICA,,
DAÑOS,09/07/2020 12:00:00 AM,2020,1899-12-31T03:40:00.000,MADRUGADA,1_LUNES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,3.54259,-76.3074,ADELANTAR POR LA DERECHA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,09/07/2020 12:00:00 AM,2020,1899-12-31T03:40:00.000,MADRUGADA,1_LUNES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,3.54259,-76.3074,ADELANTAR POR LA DERECHA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,09/07/2020 12:00:00 AM,2020,1899-12-31T09:30:00.000,MAÑANA,1_LUNES,PRIMERO DE MAYO,CALLE 42 CARRERA 17-37,URBANA,TECNICO,3.53702,-76.28932,DISMINUCION A LA VELOCIDAD,CICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,,
HERIDOS,09/07/2020 12:00:00 AM,2020,1899-12-31T09:30:00.000,MAÑANA,1_LUNES,PRIMERO DE MAYO,CALLE 42 CARRERA 17-37,URBANA,TECNICO,3.53702,-76.28932,DISMINUCION A LA VELOCIDAD,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,09/09/2020 12:00:00 AM,2020,1899-12-31T06:25:00.000,MAÑANA,3_MIERCOLES,SAN PEDRO,CALLE 42 CARRERA 19,URBANA,TECNICO,3.5371,-76.29086,ADELANTAR EN ZON PROHIBIDA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,09/09/2020 12:00:00 AM,2020,1899-12-31T06:25:00.000,MAÑANA,3_MIERCOLES,SAN PEDRO,CALLE 42 CARRERA 19,URBANA,TECNICO,3.5371,-76.29086,ADELANTAR EN ZON PROHIBIDA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,AKT,CALI,PARTICULAR,NO APLICA,,
HERIDOS,09/09/2020 12:00:00 AM,2020,1899-12-31T11:50:00.000,MAÑANA,3_MIERCOLES,URIBE,CALLE 35 CARRERA 21,URBANA,TECNICO,3.53121,-76.29244,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,09/09/2020 12:00:00 AM,2020,1899-12-31T11:50:00.000,MAÑANA,3_MIERCOLES,URIBE,CALLE 35 CARRERA 21,URBANA,TECNICO,3.53121,-76.29244,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,ARMENIA,PARTICULAR,NO APLICA,,
DAÑOS,09/09/2020 12:00:00 AM,2020,1899-12-31T13:10:00.000,TARDE,3_MIERCOLES,CENTRO,CARRERA 33A CALLE 31-24,URBANA,TECNICO,3.52875,-76.30432,NO TENER PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,TOYOTA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,09/09/2020 12:00:00 AM,2020,1899-12-31T13:10:00.000,TARDE,3_MIERCOLES,CENTRO,CARRERA 33A CALLE 31-24,URBANA,TECNICO,3.52875,-76.30432,NO TENER PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,TRACTO CAMION,FREIGHHMER,YUMBO,PUBLICO,RTR LTDA,,
HERIDOS,09/10/2020 12:00:00 AM,2020,1899-12-31T06:30:00.000,MAÑANA,4_JUEVES,COLOMBIA,CALLE 33 CARRERA 33,URBANA,TECNICO,3.53103,-76.30299,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,09/10/2020 12:00:00 AM,2020,1899-12-31T06:30:00.000,MAÑANA,4_JUEVES,COLOMBIA,CALLE 33 CARRERA 33,URBANA,TECNICO,3.53103,-76.30299,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HERO,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,09/10/2020 12:00:00 AM,2020,1899-12-31T06:30:00.000,MAÑANA,4_JUEVES,COLOMBIA,CALLE 33 CARRERA 33,URBANA,TECNICO,3.53103,-76.30299,SEMAFORO EN ROJO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,09/10/2020 12:00:00 AM,2020,1899-12-31T09:15:00.000,MAÑANA,4_JUEVES,ESTONIA,CALLE 44 CARRERA 34C-33,URBANA,TECNICO,3.54005,-76.30238,NO ESTAR PNDIENTE DE LA VIA Y DEMAS CONDUCTORES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,TOYOTA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,09/10/2020 12:00:00 AM,2020,1899-12-31T09:15:00.000,MAÑANA,4_JUEVES,ESTONIA,CALLE 44 CARRERA 34C-33,URBANA,TECNICO,3.54005,-76.30238,NO ESTAR PNDIENTE DE LA VIA Y DEMAS CONDUCTORES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUS,CHEVROLET,GUACARI,PUBLICO,ESPECIALES MEJIA,,
HERIDOS,09/10/2020 12:00:00 AM,2020,1899-12-31T09:50:00.000,MAÑANA,4_JUEVES,COLOMBIA,CALLE 33 CARRERA 33,URBANA,TECNICO,3.53103,-76.30299,NO MANTENER DISTANCIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,09/10/2020 12:00:00 AM,2020,1899-12-31T09:50:00.000,MAÑANA,4_JUEVES,COLOMBIA,CALLE 33 CARRERA 33,URBANA,TECNICO,3.53103,-76.30299,NO MANTENER DISTANCIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,09/10/2020 12:00:00 AM,2020,1899-12-31T09:50:00.000,MAÑANA,4_JUEVES,COLOMBIA,CALLE 33 CARRERA 33,URBANA,TECNICO,3.53103,-76.30299,NO MANTENER DISTANCIA,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,09/09/2020 12:00:00 AM,2020,1899-12-31T15:15:00.000,TARDE,3_MIERCOLES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,3.53058,-76.29418,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,NO APLICA,,
HERIDOS,09/09/2020 12:00:00 AM,2020,1899-12-31T15:15:00.000,TARDE,3_MIERCOLES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,3.53058,-76.29418,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,09/09/2020 12:00:00 AM,2020,1899-12-31T15:15:00.000,TARDE,3_MIERCOLES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,3.53058,-76.29418,DESOBEDECER SEÑALES,PASAJERO,CHOQUE,1,NO APLICA,RAUL,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,09/09/2020 12:00:00 AM,2020,1899-12-31T16:30:00.000,TARDE,3_MIERCOLES,LAS VEGAS,CARRERA 13 CALLE 39,URBANA,TECNICO,3.53505,-76.28578,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,TOYOTA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,09/09/2020 12:00:00 AM,2020,1899-12-31T16:30:00.000,TARDE,3_MIERCOLES,LAS VEGAS,CARRERA 13 CALLE 39,URBANA,TECNICO,3.53505,-76.28578,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,YAMAHA,GINEBRA,PARTICULAR,NO APLICA,,
HERIDOS,09/09/2020 12:00:00 AM,2020,1899-12-31T16:30:00.000,TARDE,3_MIERCOLES,LAS VEGAS,CARRERA 13 CALLE 39,URBANA,TECNICO,3.53505,-76.28578,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,09/09/2020 12:00:00 AM,2020,1899-12-31T14:20:00.000,TARDE,3_MIERCOLES,SANTA RITA,CARRERA 28 CALLE 38,URBANA,TECNICO,3.5348,-76.29775,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,09/09/2020 12:00:00 AM,2020,1899-12-31T14:20:00.000,TARDE,3_MIERCOLES,SANTA RITA,CARRERA 28 CALLE 38,URBANA,TECNICO,3.5348,-76.29775,NO ESTAR PENDIENTE DE LA VIA,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,VICTORY,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,09/10/2020 12:00:00 AM,2020,1899-12-31T05:30:00.000,MADRUGADA,4_JUEVES,SESQUI,CARRERA 24 CALLE 12B-12A,URBANA,TECNICO,3.51059,-76.29587,INVADIR CARRIL SENTIDO CONTRARIO,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,09/10/2020 12:00:00 AM,2020,1899-12-31T05:30:00.000,MADRUGADA,4_JUEVES,SESQUI,CARRERA 24 CALLE 12B-12A,URBANA,TECNICO,3.51059,-76.29587,INVADIR CARRIL SENTIDO CONTRARIO,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,09/10/2020 12:00:00 AM,2020,1899-12-31T05:30:00.000,MADRUGADA,4_JUEVES,SESQUI,CARRERA 24 CALLE 12B-12A,URBANA,TECNICO,3.51059,-76.29587,INVADIR CARRIL SENTIDO CONTRARIO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,09/12/2020 12:00:00 AM,2020,1899-12-31T15:10:00.000,TARDE,6_SABADO,PATIO BONITO,CARRERA 19 CALLE 32,URBANA,TECNICO,3.52857,-76.29033,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,FORD,CALI,PARTICULAR,NO APLICA,,
DAÑOS,09/12/2020 12:00:00 AM,2020,1899-12-31T15:10:00.000,TARDE,6_SABADO,PATIO BONITO,CARRERA 19 CALLE 32,URBANA,TECNICO,3.52857,-76.29033,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,BAJAJ,CALI,PARTICULAR,NO APLICA,,
DAÑOS,09/12/2020 12:00:00 AM,2020,1899-12-31T14:20:00.000,TARDE,6_SABADO,CAÑA MIEL,CALLE 44 CARRERA 20-72,URBANA,TECNICO,3.53964,-76.2917,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,BOGOTA,PARTICULAR,NO APLICA,,
DAÑOS,09/12/2020 12:00:00 AM,2020,1899-12-31T16:20:00.000,TARDE,6_SABADO,JARDIN,CARRERA1 CALLE 32A,URBANA,TECNICO,3.52732,-76.27757,NO RESPETAR PRELACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,PALMERAS,,
